Treatment of Disease	CONCLUSION: The protective effect of @FORMULA@ for @DISEASE@ in mice was mediated by downregulating the TGF-beta/Smad signaling pathway.
Cause of Side-effect	We should be aware that @FORMULA@, as well as other Chinese herbal medicine, could be cause of drug-induced @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ is effective in improving symptoms of @DISEASE@ by regulating the levels of 5-HT, BDNF, CORT and IL-6.
Treatment of Disease	CONCLUSION: A trend was observed in which @FORMULA@ improved oral moisture status and subjective @DISEASE@ in elderly subjects with lower BMI and greater tendency toward YD.
Treatment of Disease	CONCLUSIONS: The CLCF1 gene is an important gene associated with @DISEASE@ Shen-yin deficiency and the therapeutic effects of @FORMULA@ may be mediated by up-regulation of CLCF1 gene expression and activation of the JAK/STAT signaling pathway.
Association	Effect of keigai-rengyo-to, a Japanese kampo medicine, on neutrophil functions: a possible mechanism of action of @FORMULA@ in @DISEASE@.
Association	Effect of @FORMULA@, a Japanese kampo medicine, on neutrophil functions: a possible mechanism of action of keigai-rengyo-to in @DISEASE@.
Treatment of Disease	It was concluded that Saikosaponin-d, as well as Bupleuri radix, Syo-saiko-to and @FORMULA@ can suppress @DISEASE@ and morphological changes in the rat glomerulonephritis model induced by mAb 1-22-3.
Treatment of Disease	It was concluded that Saikosaponin-d, as well as Bupleuri radix, Syo-saiko-to and @FORMULA@ can suppress proteinuria and morphological changes in the rat @DISEASE@ model induced by mAb 1-22-3.
Treatment of Disease	Moreover, apoptosis induced by @FORMULA@ might be the pivotal mechanism mediating its chemopreventative action against @DISEASE@.
Treatment of Disease	Efficacy of @FORMULA@, a traditional Chinese medicine formulation, against @DISEASE@ in mice.
Treatment of Disease	CONCLUSIONS: Applying @FORMULA@1 to @DISEASE@ patients at an early post-operational stage could alleviate the impairment and accelerate the recovery of immune function of patients to enhance their immunity.
Association	CONCLUSION: In this study, we described the potential active ingredients, possible targets, and key biological pathways responsible for the efficacy of @FORMULA@ in @DISEASE@ treatment, providing a theoretical basis for further research.
Association	Conclusion: This study revealed the potential bioactive components and molecular mechanisms of @FORMULA@, which may be useful for the treatment of @DISEASE@, and provided insights into the development of new drugs for GC.
Association	Conclusion: This study revealed the potential bioactive components and molecular mechanisms of @FORMULA@, which may be useful for the treatment of GC, and provided insights into the development of new drugs for @DISEASE@.
Treatment of Disease	CONCLUSIONS: Our results indicated that @FORMULA@ possesses protective effect of intestinal barrier towards TNBS-induced @DISEASE@ in rats and TNBS-damaged Caco2 cells in vitro.
Treatment of Disease	CONCLUSION: @FORMULA@ could inhibit the proliferation of vulvovaginal C. albicans and reduces the levels of inflammatory cytokines in @DISEASE@ mice.
Treatment of Disease	The most affected pathways in response to @FORMULA@ treatment included immune response, @DISEASE@, cellular proliferation and apoptosis, and metabolic processes, many of which are directly relevant to arthritis pathogenesis.
Treatment of Disease	The most affected pathways in response to @FORMULA@ treatment included immune response, inflammation, cellular proliferation and apoptosis, and metabolic processes, many of which are directly relevant to @DISEASE@ pathogenesis.
Cause of Side-effect	In vitro effects of @FORMULA@ on production of granulocyte colony-stimulating factor by mononuclear cells from patients with @DISEASE@.
Treatment of Disease	Thus, @FORMULA@ induced strong DTH to HSV-1 in infected mice, which may have caused localisation of @DISEASE@ and reduction in the mortality of treated mice.
Treatment of Disease	Thus, @FORMULA@ induced strong DTH to HSV-1 in infected mice, which may have caused localisation of skin lesions and reduction in the @DISEASE@ of treated mice.
Association	Thus, @FORMULA@ induced strong @DISEASE@ to HSV-1 in infected mice, which may have caused localisation of skin lesions and reduction in the mortality of treated mice.
Treatment of Disease	Thus, @FORMULA@ induced strong DTH to @DISEASE@ mice, which may have caused localisation of skin lesions and reduction in the mortality of treated mice.
Treatment of Disease	The study results lay the base for future applications of @FORMULA@ on tau animal models to validate its effect of reducing @DISEASE@ and potential disease modification.
Treatment of Disease	Combination of active components of @FORMULA@ ameliorates renal fibrosis through the inhibition of NF-kappaB and TGF-beta1/Smad pathways in db/db @DISEASE@ mice.
Treatment of Disease	Combination of active components of @FORMULA@ ameliorates @DISEASE@ through the inhibition of NF-kappaB and TGF-beta1/Smad pathways in db/db diabetic mice.
Treatment of Disease	Our study suggests that the @FORMULA@ may alleviate nasal symptoms in @DISEASE@ through control of the allergen-induced inflammatory process.
Treatment of Disease	Thus, @FORMULA@ is indicated for lowering serum testosterone levels and inducing regular ovulation and pregnancy in @DISEASE@ hyperandrogenic patients, especially in the patients whose serum LH levels were shown to be lowered to less than 30 mIU/ml by dexamethasone.
Treatment of Disease	Thus, @FORMULA@ is indicated for lowering serum testosterone levels and inducing regular ovulation and pregnancy in infertile @DISEASE@ patients, especially in the patients whose serum LH levels were shown to be lowered to less than 30 mIU/ml by dexamethasone.
Association	The results suggested that @FORMULA@ may play a role in the treatment of @DISEASE@ by reducing the inflammatory response, reducing oxidative stress, inhibiting cell apoptosis, and promoting angiogenesis.
Association	The results suggested that @FORMULA@ may play a role in the treatment of myocardial infarction by reducing the @DISEASE@, reducing oxidative stress, inhibiting cell apoptosis, and promoting angiogenesis.
Treatment of Disease	Progress in research on applying @FORMULA@ in treating @DISEASE@.
Treatment of Disease	Our results suggested that @FORMULA@ may be a potential candidate for treatment of @DISEASE@.
Association	Network Pharmacology and Bioactive Equivalence Assessment Integrated Strategy Driven Q-markers Discovery for @FORMULA@ to Attenuate @DISEASE@.
Treatment of Disease	@FORMULA@ has the potential of improvement of the patients' gastroscopy outcomes, Helicobacter pylori clearance rate, traditional Chinese Medicine syndromes, and overall effect rate alone or in combination use with conventional western medicine for @DISEASE@.
Treatment of Disease	Effect of @FORMULA@ freeze-dried powder on sleep-waking cycle in @DISEASE@ rats.
Treatment of Disease	Among the 10 most commonly used single herbs and formulas used to decrease the risk of @DISEASE@ in COPD patients, Fritillariae thunbergii was the most commonly used single herb and @FORMULA@ the most commonly used formula.
Treatment of Disease	Among the 10 most commonly used single herbs and formulas used to decrease the risk of lung cancer in @DISEASE@ patients, Fritillariae thunbergii was the most commonly used single herb and @FORMULA@ the most commonly used formula.
Treatment of Disease	The above findings and our previous reports suggest that @FORMULA@ is responsible for the preventive effects of Juzen-taiho-to on estrogen-related @DISEASE@ in mice, through the inhibition of estrogen-related COX-2 as well as c-fos, IL-1alpha and TNF-alpha expressions.
Treatment of Disease	The above findings and our previous reports suggest that Shimotsu-to is responsible for the preventive effects of @FORMULA@ on estrogen-related @DISEASE@ in mice, through the inhibition of estrogen-related COX-2 as well as c-fos, IL-1alpha and TNF-alpha expressions.
Treatment of Disease	@FORMULA@ combined with antihypertensive drugs appears to be effective in improving blood pressure and symptoms in patients with @DISEASE@.
Association	These results highlighted the molecular mechanisms underlying the efficiency of @FORMULA@ for @DISEASE@ treatment at a systematic level, investigating thoroughly the innovative therapeutic tactics for PD in traditional Chinese medicine.
Association	These results highlighted the molecular mechanisms underlying the efficiency of @FORMULA@ for PD treatment at a systematic level, investigating thoroughly the innovative therapeutic tactics for @DISEASE@ in traditional Chinese medicine.
Treatment of Disease	CONCLUSIONS: @FORMULA@ could improve the ethology, morphology, and activities of neurotransmitters, and showed better effects on prevention and treatment of @DISEASE@.
Treatment of Disease	[The protection of @FORMULA@ on cisplatin induced oxidative damage of organs in @DISEASE@ mice].
Treatment of Disease	Identification of active ingredients in @FORMULA@ improving @DISEASE@ in mice by spectral efficiency association.
Treatment of Disease	It is therefore concluded that @FORMULA@ Decoction can lower serum indexes of @DISEASE@.
Treatment of Disease	These findings supported the antidepressant efficacy of repeated routine low dose of @FORMULA@ in a @DISEASE@ model and the critical role of CREB and NMDA signaling.
Treatment of Disease	In conclusion, @FORMULA@ mitigated @DISEASE@ by down-regulating pro-inflammatory and Th2-related cytokines via JAK1/STAT6 signaling.
Treatment of Disease	CONCLUSIONS: @FORMULA@ significantly improved @DISEASE@ symptoms via inhibition of the MAPKs/NF-kappaB pathway.
Treatment of Disease	Our results suggested that anlotinib combined with @FORMULA@ may be a promising strategy for the treatment of @DISEASE@.
Treatment of Disease	RESULT: The @DISEASE@ inhibition rate of the @FORMULA@ high dose group was 33. 1 percent.
Association	Exploring miRNA-related Molecular Targets of @FORMULA@ against @DISEASE@ using a Network Pharmacologic Approach.
Treatment of Disease	[Effects of different compositions of @FORMULA@ on experimental @DISEASE@ in rabbits].
Association	According to this network pharmacology approach some signal pathways of @FORMULA@ acting on @DISEASE@ are found for the first time.
Treatment of Disease	Extract of the Chinese herbal formula @FORMULA@ inhibited @DISEASE@ in rats.
Treatment of Disease	RESULTS: The expression of TLR-3, TLR-4 and TLR-9 mRNA among the 9 tested TLR subforms were up-regulated in the macrophages stimulated by the sera from untreated @DISEASE@ patients with the @FORMULA@ syndrome (symptomcomplex).
Treatment of Disease	Traditional Chinese Medicine Formulation @FORMULA@ Improves Cardiac Function after @DISEASE@ in Rats.
Treatment of Disease	CONCLUSION: @FORMULA@ alleviated the inflammatory response and promoted mucosal healing in rats with @DISEASE@, which was probably achieved through the Hippo pathway.
Treatment of Disease	CONCLUSION: @FORMULA@ alleviated the @DISEASE@ and promoted mucosal healing in rats with UC, which was probably achieved through the Hippo pathway.
Treatment of Disease	System-Pharmacology Dissection of Traditional Chinese herbs @FORMULA@ for Treatment of @DISEASE@.
Treatment of Disease	The authors conclude that mAb-induced @DISEASE@ in rats is significantly suppressed by the traditional Chinese medicine, @FORMULA@.
Treatment of Disease	CONCLUSION: @FORMULA@ improved pathological changes in muscle mitochondria and NMJ, enhanced the amount of ATP in gastrocnemius muscle mitochondria, and improved the activities of respiratory chain complexes I, II, III, and IV (especially I and III) of the @DISEASE@ rats.
Treatment of Disease	Huang-Qin, Xue-Fu-Zhu-Yu-Tang, Shu-Jing-Huo-Xue-Tang, Liu-Wei-Di-Huang-Wan, Ji-Sheng-Shen-Qi-Wan, Gan-Lu-Yin, @FORMULA@ and Ban-Xia-Xie-Xin-Tang were significantly associated with lower risk of @DISEASE@.
Treatment of Disease	Huang-Qin, Xue-Fu-Zhu-Yu-Tang, Shu-Jing-Huo-Xue-Tang, Liu-Wei-Di-Huang-Wan, Ji-Sheng-Shen-Qi-Wan, Gan-Lu-Yin, Shao-Yao-Gan-Cao-Tang and @FORMULA@ were significantly associated with lower risk of @DISEASE@.
Treatment of Disease	Huang-Qin, @FORMULA@, Shu-Jing-Huo-Xue-Tang, Liu-Wei-Di-Huang-Wan, Ji-Sheng-Shen-Qi-Wan, Gan-Lu-Yin, Shao-Yao-Gan-Cao-Tang and Ban-Xia-Xie-Xin-Tang were significantly associated with lower risk of @DISEASE@.
Treatment of Disease	Huang-Qin, Xue-Fu-Zhu-Yu-Tang, @FORMULA@, Liu-Wei-Di-Huang-Wan, Ji-Sheng-Shen-Qi-Wan, Gan-Lu-Yin, Shao-Yao-Gan-Cao-Tang and Ban-Xia-Xie-Xin-Tang were significantly associated with lower risk of @DISEASE@.
Treatment of Disease	Huang-Qin, Xue-Fu-Zhu-Yu-Tang, Shu-Jing-Huo-Xue-Tang, @FORMULA@, Ji-Sheng-Shen-Qi-Wan, Gan-Lu-Yin, Shao-Yao-Gan-Cao-Tang and Ban-Xia-Xie-Xin-Tang were significantly associated with lower risk of @DISEASE@.
Association	This study represents the first report on the molecular mechanism of @FORMULA@ against @DISEASE@.
Treatment of Disease	CONCLUSION: The present results demonstrated that @FORMULA@ effectively reduced behavioral and patho-physiological @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ or Yougui pill could improve BMD, ease @DISEASE@, relieve Kidney deficiency syndrome, improve the quality of life osteoporosis patients, inhibit bone conversion and regulate the coupling balance of bone formation and bone resorption, but long-term efficacy should be confirmed by a longer term follow-up and larger of samples clinical randomized controlled trials.
Treatment of Disease	CONCLUSION: Zuogui pill or @FORMULA@ could improve BMD, ease @DISEASE@, relieve Kidney deficiency syndrome, improve the quality of life osteoporosis patients, inhibit bone conversion and regulate the coupling balance of bone formation and bone resorption, but long-term efficacy should be confirmed by a longer term follow-up and larger of samples clinical randomized controlled trials.
Treatment of Disease	CONCLUSION: @FORMULA@ or Yougui pill could improve BMD, ease pain, relieve Kidney deficiency syndrome, improve the quality of life @DISEASE@ patients, inhibit bone conversion and regulate the coupling balance of bone formation and bone resorption, but long-term efficacy should be confirmed by a longer term follow-up and larger of samples clinical randomized controlled trials.
Treatment of Disease	CONCLUSION: Zuogui pill or @FORMULA@ could improve BMD, ease pain, relieve Kidney deficiency syndrome, improve the quality of life @DISEASE@ patients, inhibit bone conversion and regulate the coupling balance of bone formation and bone resorption, but long-term efficacy should be confirmed by a longer term follow-up and larger of samples clinical randomized controlled trials.
Treatment of Disease	This study demonstrates that @FORMULA@ improved STZ-induced @DISEASE@ through arginase 1 - NO signaling, specifically targeting endothelial arginase 1.
Treatment of Disease	@FORMULA@ Granules Prevent @DISEASE@-Induced Pulmonary Hypertension via STAT3/HIF-1alpha/VEGF and FAK/AKT Signaling Pathways.
Treatment of Disease	@FORMULA@ Granules Prevent Hypoxia-Induced @DISEASE@ via STAT3/HIF-1alpha/VEGF and FAK/AKT Signaling Pathways.
Treatment of Disease	Conclusions: The combination of @FORMULA@ and QSFFT tended to be feasible and tolerable adjuvant therapy for @DISEASE@ in addition to standard therapy.
Treatment of Disease	Conclusions: The combination of XFS and @FORMULA@ tended to be feasible and tolerable adjuvant therapy for @DISEASE@ in addition to standard therapy.
Treatment of Disease	Our findings indicate @FORMULA@ in combination with MMC induces cell death in @DISEASE@ cells via non-apoptotic mechanism.
Treatment of Disease	CONCLUSION: @FORMULA@ could retard the progress of @DISEASE@ by way of inhibiting renal tubular epithelial phenotype transformation.
Treatment of Disease	In conclusion, @FORMULA@ can restore the immune suppressor function of @DISEASE@ Bregs via inhibiting the expression of Bcl2L12.
Treatment of Disease	Thus, oral administration of @FORMULA@ to CY-treated mice enforced protection against @DISEASE@.
Treatment of Disease	These results firstly revealed that short-term pre-treatment of @FORMULA@ could significantly protect the rats from injury caused by @DISEASE@, which support further clinical studies for disease prevention.
Treatment of Disease	Research progress on classical traditional Chinese medicine formula @FORMULA@ in the treatment of @DISEASE@.
Treatment of Disease	@FORMULA@ attenuates diet-induced @DISEASE@ and hepatosteatosis via gut microbiota.
Treatment of Disease	@FORMULA@ attenuates diet-induced obesity and @DISEASE@ via gut microbiota.
Treatment of Disease	These metabolic changes indicated that @FORMULA@ can improve the metabolism in @DISEASE@ rats by regulating amino acid metabolism.
Treatment of Disease	These results indicate that the protective effects of @FORMULA@ against the @DISEASE@ and memory induced by transient cerebral ischemia may be associated with preventing the decrease in the ACh content of the mouse brain.
Treatment of Disease	These results indicate that the protective effects of @FORMULA@ against the impairment of learning and @DISEASE@ induced by transient cerebral ischemia may be associated with preventing the decrease in the ACh content of the mouse brain.
Treatment of Disease	These results indicate that the protective effects of @FORMULA@ against the impairment of learning and memory induced by @DISEASE@ may be associated with preventing the decrease in the ACh content of the mouse brain.
Treatment of Disease	CONCLUSION: @FORMULA@ can markedly improve the therapeutic effectiveness and counteract the adverse reaction of hormonotherapy in treating @DISEASE@, and reduce the recurrence of the disease.
Treatment of Disease	CONCLUSION: @FORMULA@ can markedly improve the therapeutic effectiveness and counteract the adverse reaction of hormonotherapy in treating nephrotic syndrome, and reduce the @DISEASE@ of the disease.
Treatment of Disease	CONCLUSIONS: @FORMULA@ has anti-HRSV activity that provides a basic support of its possible use in managing @DISEASE@.
Treatment of Disease	Our results suggested that @FORMULA@ could improve colonic mucosa impairment and possesses favorable therapeutic action in TNBS-induced @DISEASE@, which provides direct pharmacological evidence for its clinical application.
Treatment of Disease	CONCLUSION: Our results suggest that @FORMULA@ may be an effective therapeutic preparation for @DISEASE@ in asthmatic patients with cough hypersensitivity.
Treatment of Disease	CONCLUSION: Our results suggest that @FORMULA@ may be an effective therapeutic preparation for coughing in @DISEASE@ patients with cough hypersensitivity.
Treatment of Disease	CONCLUSION: Our results suggest that @FORMULA@ may be an effective therapeutic preparation for coughing in asthmatic patients with @DISEASE@.
Treatment of Disease	These results suggest that @FORMULA@ drug may protect mice from @DISEASE@ induced by rhTNF.
Treatment of Disease	@FORMULA@ Exert Anti-Angiogenesis Effects through the Inhibition of TSLP-STAT3 Signaling Pathways in @DISEASE@.
Treatment of Disease	CONCLUSION: @FORMULA@ could be a potential adjuvant therapy with t-PA to protect the BBB integrity, reduce @DISEASE@, and improve therapeutic outcome in ischemic stroke treatment via inhibiting peroxynitrite-mediated MMP-9 activation.
Treatment of Disease	CONCLUSION: @FORMULA@ could be a potential adjuvant therapy with t-PA to protect the BBB integrity, reduce HT, and improve therapeutic outcome in @DISEASE@ treatment via inhibiting peroxynitrite-mediated MMP-9 activation.
Association	The therapeutic effect of @FORMULA@ on osteoporosis may be achieved by interfering with the biological processes and signaling pathways related to the development of @DISEASE@.
Association	The therapeutic effect of @FORMULA@ on @DISEASE@ may be achieved by interfering with the biological processes and signaling pathways related to the development of osteoporosis.
Treatment of Disease	CONCLUSION: Our findings indicate that @FORMULA@ may have improved the tolerability of LAMA in advanced-age patients with @DISEASE@ and, therefore, reduced the risk of re-hospitalization or death from COPD exacerbation.
Treatment of Disease	CONCLUSION: Our findings indicate that @FORMULA@ may have improved the tolerability of LAMA in advanced-age patients with COPD and, therefore, reduced the risk of re-hospitalization or @DISEASE@ from COPD exacerbation.
Treatment of Disease	CONCLUSION: Our findings indicate that @FORMULA@ may have improved the tolerability of LAMA in advanced-age patients with COPD and, therefore, reduced the risk of re-hospitalization or death from @DISEASE@ exacerbation.
Treatment of Disease	Protective effects of DJ-1 medicated Akt phosphorylation on mitochondrial function are promoted by @FORMULA@ in 1-methyl-4-phenylpyridinium-treated human @DISEASE@ SH-SY5Y cells.
Negative	CONCLUSION: @FORMULA@ is generally well tolerated in patients with @DISEASE@.
Treatment of Disease	Chronic oral administration of @FORMULA@ reduced the incidence and growth of @DISEASE@ with the reduction of activities of succinate-dehydrogenase and thymidylate synthetase, which were evaluated as the cell viability and DNA synthesis via the de novo pathway, respectively.
Treatment of Disease	CONCLUSION: Treatment with @FORMULA@ can suppress the D-Gal-N/LPS-induced @DISEASE@.
Association	CONCLUSIONS This network pharmacological study can reveal potential mechanisms of multi-target and multi-component @FORMULA@ in the treatment of @DISEASE@, provide a scientific basis for studying the mechanism.
Treatment of Disease	CONCLUSION: @FORMULA@ Granule could reduce the weight and volume of the heart, improve the cardiac function, inhibit @DISEASE@ of collagen, and reverse myocardial hypertrophy in rats with pressure-overloaded left ventricular hypertrophy.
Treatment of Disease	CONCLUSION: @FORMULA@ Granule could reduce the weight and volume of the heart, improve the cardiac function, inhibit hyperplasia of collagen, and reverse @DISEASE@ in rats with pressure-overloaded left ventricular hypertrophy.
Treatment of Disease	CONCLUSION: @FORMULA@ Granule could reduce the weight and volume of the heart, improve the cardiac function, inhibit hyperplasia of collagen, and reverse myocardial hypertrophy in rats with pressure-overloaded @DISEASE@.
Treatment of Disease	CONCLUSIONS: @FORMULA@ alleviated DMN-induced @DISEASE@ with a better effect than its compounds, which may be involved in the regulation of bile acid metabolism enzyme.
Treatment of Disease	CONCLUSION: The scientific innovation of this study was the determination of anti-OA efficacy of @FORMULA@ by experimental and clinical evidence and the discovery of its mechanism by integrated RNA-seq, network pharmacology, and molecular experiments, which suggests FZD as a promising TCM agency for @DISEASE@ treatment.
Treatment of Disease	It is therefore concluded that @DISEASE@ in PHN can be significantly suppressed by @FORMULA@.
Treatment of Disease	It is therefore concluded that proteinuria in @DISEASE@ can be significantly suppressed by @FORMULA@.
Treatment of Disease	CONCLUSIONS: The Chinese herbal formula @FORMULA@ could improve left ventricular systolic function in @DISEASE@ after myocardial infarction in rats and decreased the level of Plasma Renin, Angiotensin II, and Aldosterone, as well as downregulating the protein and gene level of ACE and AT1R.
Treatment of Disease	CONCLUSIONS: The Chinese herbal formula @FORMULA@ could improve left ventricular systolic function in heart failure after @DISEASE@ in rats and decreased the level of Plasma Renin, Angiotensin II, and Aldosterone, as well as downregulating the protein and gene level of ACE and AT1R.
Treatment of Disease	CONCLUSIONS: Our results suggested that @FORMULA@ is able to protect mice against @DISEASE@ and extend lifespan primarily through a significant down-regulation of genes involved in inflammation, apoptosis, angiogenesis and blood coagulation, as well as an up-regulation of genes mediating neurogenesis and nervous system development.
Treatment of Disease	CONCLUSIONS: Our results suggested that @FORMULA@ is able to protect mice against stroke and extend lifespan primarily through a significant down-regulation of genes involved in @DISEASE@, apoptosis, angiogenesis and blood coagulation, as well as an up-regulation of genes mediating neurogenesis and nervous system development.
Treatment of Disease	CONCLUSIONS: Our results suggested that @FORMULA@ is able to protect mice against stroke and extend lifespan primarily through a significant down-regulation of genes involved in inflammation, apoptosis, angiogenesis and @DISEASE@, as well as an up-regulation of genes mediating neurogenesis and nervous system development.
Treatment of Disease	We inferred that @FORMULA@ exhibited potential therapeutic effects on @DISEASE@ in the rats by regulating bone metabolism and nourish kidney.
Treatment of Disease	CONCLUSION: Our results demonstrated that @FORMULA@s exhibited a neuroprotective effect on promoting nerve regeneration at the brain and spinal cord in @DISEASE@ mice induced by MOG35-55.
Treatment of Disease	CONCLUSION: The pathogenesis of gastric ulcer may be related with the down-regulation of concentration and mRNA expression level of Leptin, and upregulation of concentration and mRNA expression level of ET-1, the active components in @FORMULA@ may upregulated Leptin and inhibit ET-1 to accelerate the healing of @DISEASE@.
Treatment of Disease	CONCLUSION: The pathogenesis of @DISEASE@ may be related with the down-regulation of concentration and mRNA expression level of Leptin, and upregulation of concentration and mRNA expression level of ET-1, the active components in @FORMULA@ may upregulated Leptin and inhibit ET-1 to accelerate the healing of gastric ulcer.
Association	CONCLUSION: @FORMULA@ has similar effects on lipid and drug metabolism as the current @DISEASE@-related drugs, and is likely to treat obesity by inhibiting Th17 cell differentiation and alleviating metabolic inflammation.
Association	CONCLUSION: @FORMULA@ has similar effects on lipid and drug metabolism as the current obesity-related drugs, and is likely to treat @DISEASE@ by inhibiting Th17 cell differentiation and alleviating metabolic inflammation.
Association	CONCLUSION: @FORMULA@ has similar effects on lipid and drug metabolism as the current obesity-related drugs, and is likely to treat obesity by inhibiting Th17 cell differentiation and alleviating @DISEASE@.
Treatment of Disease	CONCLUSION: Collectively, our findings show that @FORMULA@ attenuates @DISEASE@ and airway remodeling caused by CS and LPS exposure; therefore, therapeutic applications in COPD can be considered.
Treatment of Disease	CONCLUSION: Collectively, our findings show that @FORMULA@ attenuates respiratory inflammation and airway remodeling caused by CS and LPS exposure; therefore, therapeutic applications in @DISEASE@ can be considered.
Treatment of Disease	These findings suggest that @FORMULA@ could treat @DISEASE@ by promoting urea circulation and reducing blood ammonia accumulation, improving carbohydrate metabolism and reducing oxidative stress, improving glycerophospholipid metabolism and protecting cell membrane, and regulating intestinal flora metabolism.
Treatment of Disease	This study provided novel insights into the anticancer mechanism of @FORMULA@ against @DISEASE@, which might be partly related to the modulation of miRNA expression and their target pathways in tumors.
Treatment of Disease	This study provided novel insights into the anticancer mechanism of @FORMULA@ against gastric cancer, which might be partly related to the modulation of miRNA expression and their target pathways in @DISEASE@.
Treatment of Disease	Metabolic changes at the early stage of @DISEASE@ induced by cecal ligation and puncture in rats and the interventional effects of @FORMULA@.
Treatment of Disease	DISCUSSION AND CONCLUSION: @FORMULA@ may serve as a potential agent for @DISEASE@ therapeutics by improving learning and memory.
Treatment of Disease	CONCLUSIONS: @FORMULA@ and YGP can prevent axonal injury and promote the axonal regeneration in rats of @DISEASE@, and the possible mechanism is to increase the expression of NGF and reduce the expression of Nogo A and its receptor.
Treatment of Disease	CONCLUSIONS: ZGP and @FORMULA@ can prevent axonal injury and promote the axonal regeneration in rats of @DISEASE@, and the possible mechanism is to increase the expression of NGF and reduce the expression of Nogo A and its receptor.
Treatment of Disease	CONCLUSIONS: ZGP and @FORMULA@ can prevent @DISEASE@ and promote the axonal regeneration in rats of EAE, and the possible mechanism is to increase the expression of NGF and reduce the expression of Nogo A and its receptor.
Treatment of Disease	CONCLUSION: Our results indicate that @FORMULA@ has potential in blocking @DISEASE@ progression with involvement of eEF2 inhibition.
Treatment of Disease	Our study suggests that the renal protective role of @FORMULA@ with multiple effective ingredients involves inhibition of @DISEASE@ through downregulation of the nuclear factor- kappa B pathway, reducing renal advanced glycation end-products and receptor for advanced glycation end-product in diabetic rats.
Treatment of Disease	Our study suggests that the renal protective role of @FORMULA@ with multiple effective ingredients involves inhibition of inflammation through downregulation of the nuclear factor- kappa B pathway, reducing renal advanced glycation end-products and receptor for advanced glycation end-product in @DISEASE@ rats.
Treatment of Disease	CONCLUSIONS: These findings indicate that @FORMULA@ effectively inhibited the development of @DISEASE@ and might be a useful drug clinically.
Treatment of Disease	In conclusion, the results from the present study demonstrate that water-soluble extracts of the traditional Chinese medicine formulation @FORMULA@ have a therapeutic effect on BALB/c mice with OXA-induced @DISEASE@.
Treatment of Disease	CONCLUSIONS: The pretreatment of the @FORMULA@ can improve the @DISEASE@ of septic rats and reduce the expression of pro-inflammatory cytokines in the brain.
Treatment of Disease	CONCLUSIONS: The pretreatment of the @FORMULA@ can improve the brain dysfunction of @DISEASE@ rats and reduce the expression of pro-inflammatory cytokines in the brain.
Association	Conclusion: @FORMULA@ has played the role of treating different diseases with the same treatment on @DISEASE@ and AC through the characteristics of multicompound, multitarget, and multipathway of traditional Chinese medicine, which provides a theoretical basis for explaining the mechanism and clinical application of SLBZP treating different diseases with the same treatment in BA and AC.
Association	Conclusion: @FORMULA@ has played the role of treating different diseases with the same treatment on BA and @DISEASE@ through the characteristics of multicompound, multitarget, and multipathway of traditional Chinese medicine, which provides a theoretical basis for explaining the mechanism and clinical application of SLBZP treating different diseases with the same treatment in BA and AC.
Treatment of Disease	@FORMULA@ as an adjuvant therapy for @DISEASE@: a systematic review of randomized controlled trials.
Treatment of Disease	We conclude that @FORMULA@ and HJDTet have neuroprotective effects on @DISEASE@ after focal cerebral ischemia and lead to accelerated angiogenesis by HIF-1alpha-regulated VEGF signaling.
Treatment of Disease	We conclude that @FORMULA@ and HJDTet have neuroprotective effects on chronic brain injury after @DISEASE@ and lead to accelerated angiogenesis by HIF-1alpha-regulated VEGF signaling.
Cause of Side-effect	We conclude that interferon- and/or @FORMULA@-induced @DISEASE@ may be due to allergic-immunological mechanisms rather than toxicity, and that peripheral levels of soluble interleukin-2 receptor appear to be good markers of disease activity.
Cause of Side-effect	We conclude that interferon- and/or @FORMULA@-induced acute pneumonitis may be due to @DISEASE@ mechanisms rather than toxicity, and that peripheral levels of soluble interleukin-2 receptor appear to be good markers of disease activity.
Treatment of Disease	CONCLUSION: @FORMULA@ demonstrated anti-inflammatory and immunoregulatory effects in a rat model of @DISEASE@, and timedependent relationships were demonstrated in vitro.
Treatment of Disease	CONCLUSIONS: These results proved the inhibitory role of @FORMULA@ + BMSCs in @DISEASE@ development through regulating miR-140 and Wnt/beta-catenin signal pathway.
Treatment of Disease	CONCLUSIONS: @FORMULA@ is effective against @DISEASE@ on airway epithelia by preventing viral attachment, internalization, syncytial formation, and by stimulating interferon secretion.
Treatment of Disease	@FORMULA@ could treat cough,asthma,and @DISEASE@ in lung cancer and after lung cancer surgery; chronic consumptive disease due to lung cancer after lung cancer surgery,hematopathy and acute blood loss,which all belonged to the scope of consumptive disease.
Treatment of Disease	@FORMULA@ could treat cough,asthma,and chest tightness in @DISEASE@ and after lung cancer surgery; chronic consumptive disease due to lung cancer after lung cancer surgery,hematopathy and acute blood loss,which all belonged to the scope of consumptive disease.
Treatment of Disease	@FORMULA@ could treat cough,asthma,and chest tightness in lung cancer and after lung cancer surgery; @DISEASE@ due to lung cancer after lung cancer surgery,hematopathy and acute blood loss,which all belonged to the scope of consumptive disease.
Treatment of Disease	@FORMULA@ could treat cough,asthma,and chest tightness in lung cancer and after lung cancer surgery; chronic consumptive disease due to lung cancer after lung cancer surgery,@DISEASE@ and acute blood loss,which all belonged to the scope of consumptive disease.
